"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Senegal","SEN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","136716906.345192","153845221.301793","163545255.767122","164179941.171285","181989893.477132","190872242.014128","198392179.12523","211713728.53514","211170262.585902","222269382.356403","228245364.118565","241246604.605303","280733499.692097","319197431.077863","427028598.236761","554813351.5528","518170217.890316","561574891.087868","651470488.828344","809527745.983483","902276776.271822","794142927.227797","825085657.639552","757207874.095301","741673753.577872","778735791.24032","1073143522.15772","1300330844.86216","1373050458.35429","1345121919.49238","1641477685.98805","1605932448.3024","1875259021.62439","1742294939.0209","1219773280.91783","1507256456.39653","1589117455.80707","1411184221.75293","1533716961.11445","1532464590.25924","1443657116.92913","1554351516.66915","1736452310.11894","2122786236.66876","2525993167.75958","2607143508.00291","2739093035.44849","3307573748.56806","3721652167.713","3552208754.15219","3510605905.52478","4151820860.36966","4081744914.51775","4596141567.03103","4583579827.57926","4192474539.9998","4444780812.06118","4887516151.97069","5551116084.08731","5516979541.26139","5689775289.87849","6814032885.2848",
"Singapore","SGP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","115281588.919378","128936364.824252","145367829.609304","172318045.211028","190023520.188162","215895727.165817","243793283.679603","284202273.618189","340226055.141774","409479942.506207","517248137.985104","644812491.833268","841380666.732225","1129742222.22222","1630259623.99284","1758176371.61968","2023109686.66976","2101465112.51417","2361031401.16422","3076077396.65787","4149452772.92376","4880534279.84308","5361764566.66825","6123598130.84112","6943539990.53478","6163283484.13108","6157538293.71392","6823321392.48645","8520275403.60874","9785281256.21149","11153617392.1961","14830101302.4602","16831368937.9988","19476729793.2912","23068351446.9032","27653661633.9777","30386028368.7943","31108970905.1724","27508424952.1989","26615044247.7876","31184338747.0998","27279399453.0334","28451357087.0099","29513144300.31","36680097029.9373","40141372266.2821","45918308263.5786","51072257978.8999","51143261007.8451","52452801650.0516","63875320865.4199","70562967085.3872","73837320957.0297","72104291536.8017","76094862283.9555","74808117544.3701","74191313789.3594","80751756101.0935","95711150652.4318","90521184577.0415","81657389287.5263","98861555638.2583",
"Solomon Islands","SLB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","98639182.0512593","96459961.4160154","93659962.536015","91203205.7132836","91560036.6240146","107280042.912017","110340044.136018","110001997.848101","125377443.548931","140198593.236658","139749211.243996","132684824.041893","115650048.524496","134496293.065853","186621332.518337","212919950.424326","221947037.530958","199292554.568199","206676623.743592","141089358.361666","142632323.353055","111042658.029054","71891592.0954512","125737505.851512","119215719.38242","94837824.5531908","116737449.951577","263565020.06811","263889467.360833","239214096.9163","349788648.372252","314055879.237288","341882589.334202","230360672.440143","159707086.211307","162697594.501718","170154868.314134","86207007.9802633","110373264.221058","143324271.1785","170592288.34265","185801185.601751","195439410.161527","208625780.914541","196283132.362218","160662059.988481","200605769.279836","231567534.307355","552576997.537959","1044515691.71705","783070136.499878","192201924.192277","206190305.198614","192860732.068202","215301474.474666","226342281.434137","213054939.464849","",
"El Salvador","SLV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","203120000","230920000","240640000","248680000","262560000","274880000","294240000","323280000","350160000","418680000","499600000","558720000","673760000","782760000","819280000","784320000","772640000","753243200","783617100","826171700","887648800","855894700","1012681900","1063373300","1159307700","1122850939.6","1208032600","1450129800","1754705400","2010712600","2273574900","2436677300","2577610900","2863562300","3032531900","3167520000","3325857700","3454175100","3569564100","3514089800","3596790000","3915460000","4171610000","4655240000","4395130000","4662880000","5313420000","5686440000","5744400000","5877360000","5927280000","6007900000","6287630000","6524860000","6786010000","5866220000","6910600000",
"San Marino","SMR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","12571994.971202","12571994.971202","12571994.971202","12571994.971202","13355994.6576021","12571924.5684526","18801887.1886769","21671869.9687802","34145795.1252292","40428571.4285714","45585714.2857143","49785371.601717","54168278.3914271","58839449.1761522","80000000","80000000","101604427.640985","55000013.9130435","39088388.9502762","52099737.5328084","45342411.1740384","49302475.0792644","58324242.3436128","50012559.3702897","54984945.3312758","64165321.3483146","88509932.6799907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5908615819.20904","6963743016.75978","8154829761.68327","6184930414.32388","6157175320.49908","2426695416.35598","4261926929.76177","5431863884.60565","6745155890.20828","7916295258.42135","8067203487.1346","9334345558.47127","12174781664.0578","14409898875.6988","11246304412.8049","10574827380.8069","13132766242.9398","11696149854.5581","12988923060.3026","11877131800.9214","10230152355.3598","10506892204.1124","11522857972.7521","12912107899.0687","13186667692.7988","13274808967.9179","15927528197.8432",
"Sub-Saharan Africa (excluding high income)","SSA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","137827065687.93","115572611709.879","101397545672.973","83661457220.9443","77474081676.0337","76700991047.2368","87339774064.1083","90597231714.5235","93363833499.745","111012540169.485","111812293579.015","107982016247.967","95968670978.7775","94438252235.5578","110446896411.664","115338865498.171","116073392773.722","104611278060.355","106475439133.604","121285050040.898","110915263954.539","117280001774.461","149824749946.894","193128240029.204","233107411779.675","269323098888.653","314192124469.212","372202599840.621","312514129746.844","392899205947.021","472166802906.66","484225256889.464","503167956833.699","503336209492.398","401063635104.979","360852059825.323","415094600748.88","458798209089.217","478845459542.456","451173018820.364","523281056717.081",
"South Sudan","SSD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8633142542.91589","7250427915.83687","8928247299.23207","9127095784.54333","6102982881.35593","4095251016.94915","6520269728.81356","3970616419.73253","1228382387.70686","1153917467.76084","1458283547.50352","2056780879.14972","1809805084.25045","",
"Sub-Saharan Africa","SSF","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","137847005766.447","115589480486.782","101415639256.504","83683065050.7515","77502978635.6715","76736967518.2076","87377105619.1031","90642878744.3389","93410910857.6064","111071428760.233","111879796146.735","108061982567.587","96060873251.5376","94537037945.9065","110567048457.508","115463459681.495","116216635711.046","104776044512.353","106652727895.535","121471845432.092","111098541869.679","117502058211.91","150026473905.433","193253906891.613","233259982445.377","269489714556.741","314359348834.239","372353785362.561","312632994182.077","393035137333.11","472312822121.865","484376067127.85","503335529484.29","503555060227.3","401286107744.212","361083748756.181","415323607198.634","459043570045.268","479098683443.47","451359377175.266","523467551404.456",
"Small states","SST","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234646094624.636","246081433289.534","250087283943.302","251564496101.252","176512245198.128","161366815682.689","180151422130.452","208663613658.889","195060564154.142","156772636978.467","211015839992.554",
"Sao Tome and Principe","STP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12720123.0476923","12801679.0818965","14513351.0205828","15322874.4837058","17544677.0221633","18350384.7822245","19583579.5756752","29362172.6822364","35102939.8155289","34199515.4517067","38584858.7939755","39765217.5270933","47299825.2265333","58545291.7354616","48416498.080364","54220359.5985709","60575420.1671085","58734916.5351318","57455149.8934192","62606440.715512","68510871.7787974",
"Suriname","SUR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","41550000","41250000","41850000","44050000","48500000","57150000","83100000","99850000","111500000","117850000","114500000","130400000","132700000","150050000","196050000","149500000","173000000","233750000","244750000","264650000","261000000","287500000","269500000","242000000","242500000","236000000","231500000","228500000","301500000","136600000","87300000","81000000","67933333.3333333","69205882.3529412","165320895.522388","202113122.171946","226209476.309227","251675000","235037500","193981395.348837","235880303.030303","206636238.53211","313451489.361702","341470588.235294","460497439.648866","606948054.325145","971316105.988264","1088524590.16393","1415664845.17304","1328961748.63388","1536388140.16173","1552631578.94737","1756060606.06061","1659696969.69697","1585151515.15152","1397254660.93014","887647304.370163","1374707854.21424","1468998324.95812","1329093578.3532","1016138493.23928","",
"Slovak Republic","SVK","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7168060130.71895","7985698352.34474","7506607001.24618","8351562814.63251","8641488095.16681","8602240961.67845","9186375336.18426","10321192518.6314","14349137201.6372","18404478895.9896","20052931259.7665","24263461619.6294","29037646210.0828","33347419736.8664","26316206586.4457","27775950273.4501","30307455132.5001","29042158423.2504","28212427917.4158","30842413097.5913","27092239985.573","26306136921.4973","27383968777.3648","30874932571.0847","31203848506.5176","28779495029.0304","31565112958.7049",
"Slovenia","SVN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6321995551.96118","6466598796.03399","6400844837.93517","6905565493.36411","7044183256.42716","6181817692.63883","6377836130.30602","7039228927.6808","8963510355.20074","10412148729.4469","10786060191.5185","11892448877.1798","14734431506.844","16615720186.4336","13842320086.7945","12778118949.1667","13829030895.1751","12759795183.4629","13308957980.9471","14067631640.6788","12081640088.3074","12519308869.6856","13771373863.04","15327092505.6243","15686795534.0078","15735397305.3713","18319129947.2826",
"Sweden","SWE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","42250964630.2251","36989921791.6815","32272164868.0483","29920257072.4263","32360198626.6592","33853060240.1237","44064504885.1704","52987091192.9847","59483848250.4243","62042058818.9673","71056058998.4456","69707894005.7875","69571115594.6289","51349538761.9806","57499611197.5117","71960943742.7278","76498657918.2821","70558226040.9436","71481276494.0439","71326370061.9675","69317740280.7186","63057865641.7306","68353000379.9899","84252748475.8171","96545877614.3368","97664155437.5025","106850586864.005","124994377700.183","126751528576.414","97797303300.3214","117769011989.67","135671998287.53","127089297085.284","129506243374.818","126787386574.568","111921258344.235","111965420818.17","119718640875.446","122213719806.171","116939434198.304","114344046084.691","138088472836.152",
"Eswatini","SWZ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","22119557.6088478","23099538.0092398","25339493.2101358","26039479.2104158","28979420.4115918","29119417.6116478","30480984.3400447","35514505.0084558","64265129.6829971","75349521.7071376","71670047.3292765","73597056.1177553","87396504.1398344","109245630.174793","128296507.483963","140606189.008731","146308113.035551","128660895.192485","125661969.302576","111299396.732868","76860950.3297887","113216630.196937","186493123.772102","244073015.174841","260533038.471804","410528350.017393","418806830.11625","464175701.262272","499926951.678551","511073589.050355","641242149.375534","582664782.639034","646329991.319445","594062623.229564","568712267.779687","684709328.799101","608835186.024091","562611173.83096","842260988.538871","1103181249.61298","1264313525.07351","1310779206.97039","1402214324.23993","1304178993.36658","1428936013.78383","1673666434.4643","1772858699.09518","1798193373.93423","1638518637.81836","1575157886.97743","1451907690.85931","1348633164.73595","1491680878.35912","1551834821.18833","1526671061.99557","1248037218.50847","1627640737.97112",
"Sint Maarten (Dutch part)","SXM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121061452.513966","114804469.273743","115195530.726257","113519553.072626","95810055.8659218","90837988.8268156","102569832.402235","","","","",
"Seychelles","SYC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","7989612.09446933","8922750.17946505","11808758.5237971","19233654.1604595","23044610.8031265","27363745.4169865","23075015.4236291","23154299.1991128","25004013.8656585","31004999.2993085","37203780.2794752","39124941.7785933","46753391.4935777","48213542.4197801","59922426.877026","67702720.5868451","78720787.2078721","89047573.0965936","94900905.8902647","115206115.206115","119479265.176362","137078964.645962","157180593.299253","169021993.44876","178427666.35164","174767392.232181","211113138.686131","193382339.326384","124158454.545455","150695309.090909","165042719.713028","166215860.082673","151178467.199594","118875715.471826","135969894.721943","146096715.80938","150887805.7536","167633688.505443","218819542.324881","222361174.484609","231531870.857301","228893335.393081","245249902.056748","253113142.002031","187017653.472993","190301451.181307",
"Syrian Arab Republic","SYR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","406806282.722513","487958115.183246","511780104.712042","550840253.710848","1024400043.7331","1287837837.83784","1537895828.39774","1588535031.84713","2000000000","2607133757.96178","2958980891.71975","4317452229.29936","4100382165.6051","4249936305.73248","4402802547.7707","4714649681.52866","5762547770.70064","6344713375.79618","3308685968.8196","4427616926.50334","5773006681.51448","6042583518.93096","5745211581.29176","6671893095.76837","8086681514.47661","9209977728.28508","15722583518.931","18979064587.9733","18633140311.804","21865033407.5724","26851848552.3385","26138975501.1136","26392249443.2071","27044187082.4053","33885523385.3007","41854432071.2695","53803830734.9666","61314298440.98","74639732739.4209","61299242761.6926","76832516703.7862","24833277201.7307","11050984888.0073","5230730844.5778","4303764123.58942","2691331896.6279","2006797484.08385","2766822821.83159","3980920314.70187","","","",
"Turks and Caicos Islands","TCA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50250600","51687350","60542710","81174930","105308440","145994680","154496510","168594730","113911570","81977290","68414070","69093990","74155230","78203450","91053000","97719000","111805000","122021000","142093000","144724000","154571750",
"Chad","TCD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","28833361.2702701","32653058.9362069","31733572.9310969","34871016.8753648","38700469.2381559","46562267.2042127","53649235.9058995","57420953.4601791","63043351.8728256","60450833.8977672","59017689.4346516","63260222.0750199","75634955.5487737","95624606.4001175","97673360.5979025","129303646.472222","129178679.015921","127964505.8935","146786264.563389","105598684.976994","93372405.8710617","104256279.993157","104709266.842262","109750020.066876","142798999.271904","131384198.341098","155441843.607578","162531395.880503","191730964.604195","227762479.271414","293397014.360409","242210132.400165","245532678.760732","199096310.741602","138373954.50723","192928595.984681","200065489.478693","211114201.121388","224592652.823502","187451063.352212","151523042.122871","223832317.059434","284769832.979969","642189178.982351","2033420690.33523","614340141.380393","745436287.961386","839500868.827247","1088095308.07175","1227295208.48049","1276765206.67275","1534807047.27823","1599549354.30236","1726669954.78433","2022961685.83229","1494962281.36216","1379278680.62671","1462912595.34248","1615014227.29282","1614649323.87342","1709906558.35965","1284071918.83155",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","38063549671.3953","25240054350.6562","22546117498.4267","25489810512.1698","31373531270.4159","36486466480.1481","42563711117.9643","37649959428.2449","34734444594.6828","43284389043.5965","54373904082.6768","60972049528.6726","70769737265.9743","87635100114.505","94359977857.114","111471675945.02","108968045252.229","128849586375.575","120910550764.54","144054070473.579","161398440782.159","162705023984.127","165790029116.517","180718095171.785","191745494364.87","206232098249.305","200870423012.147","194458642078.525","223878777806.936","249683531013.802","265841253719.879","292153335868.599","331632862129.118","373117513062.002","452327759392.025","568951113787.432","663788868607.753","694305304199.317","624322386907.737","680666349391.768","755212219236.801","804946471331.813","886731998622.543","1017131119117","1191262071699.23","1408841823335.14","1716049935066.54","2146374868505.69","2730414241293.27","2900320887224.21","3525267093082.6","4322332346745.42","4725787692198.35","5087648615680.21","5371165639976","5324653544643.2","5276828920124.42","5804451063401.84","6480137583637.24","6516525302357.5","6492851302248.29","8050396027855",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","473855830324.865","472069625108.495","405690538145.06","366518229758.356","329812100959.908","307446483990.005","311791573120.579","316352673785.436","297547100373.28","246692021654.371","266161569694.89","263362658717.253","282926176394.666","347999611148.959","474106687662.546","608374362773.263","743768226184.108","956934645965.903","1191539643913.74","905563732003.167","1076601170494.69","1325830631064.93","1362137268908.68","1415472320690.82","1339754643757.03","1057180797173.1","1007034402443.83","1156014199271.93","1239583419753.84","1232190868778.37","1108885506410.73","1406138954395.54",
"Togo","TGO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","18760560.0601317","19571046.8192747","18774432.3893461","26120681.717632","31833181.7855324","39173944.109403","47623233.0558975","54064841.6326932","52915461.2915331","56931704.2659542","53544985.5663703","64643469.4659469","68246497.6058178","82103575.6779602","185704725.749019","163779223.275874","126804506.791155","151416657.54232","187896695.809859","225176946.299765","281617341.191483","216390079.913444","192023093.28823","164013582.16162","145094471.60325","165159379.917776","210796297.435302","249553674.327852","297131260.151983","329021527.026099","366860334.130596","403067700.577334","402468065.878883","255047807.514128","208588288.427674","290430676.928945","308630546.548115","301638039.273602","267648979.459","255575666.239299","237688737.383978","228744844.911446","272506096.611683","308837383.819965","332741668.341747","363732932.656929","406186919.438864","409651433.026968","577234623.542601","507594595.20376","513699531.300179","663044940.610964","712779178.319805","761909505.494639","739944503.098992","651911997.005472","1302930650.67222","1363724899.75574","1493575798.92933","1528321229.67481","1719435410.17328","1864075334.33226",
"Thailand","THA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","511193586.003078","581463938.380884","692983711.685824","744440724.915987","843942302.884615","1004423091.34615","1188120221.15385","1407216346.15385","1514519235.57692","1669591432.69231","1793269168.26923","1995192322.11538","2230769230.76923","2903628764.95735","3651515722.62222","3837226813.48231","4691153513.95336","5803893118.17099","7095755784.04906","8306029795.92436","9278339756.98853","10488396257.6305","10797561836.6877","12246381259.2119","13364932959.3814","12387026470.1442","14257669054.5992","16850109731.4445","21324508695.7725","26192048097.4243","31768737050.2824","37975452219.7141","42414321971.1733","47501974754.7355","54265844930.4175","63103767980.9915","67871773725.7672","54912942421.798","41050208658.733","46080811980.8429","46347284340.2689","43692887317.4454","49549535499.219","57742053677.7503","65531470026.6518","72897506470.6453","86811361596.5366","103681825819.423","115036877163.175","108764444755.555","136174930646.948","140842294788.418","148462926799.451","155097018811.43","149750367920.985","145185749699.98","147103642297.798","159810546909.528","176059170169.173","182746524691.119","166108481898.913","175954261018.041",
"Tajikistan","TJK","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","989169675.090253","492000000","1070000000","689325581.395349","510451127.819549","462386243.386243","304491032.1489","238908411.879779","329447978.367242","298381402.488286","303568848.432307","391071579.124863","429108932.383054","515058469.981054","641878471.637771","632804979.785664","774466407.955372","983006535.947712","1267496429.30014","1220411808.72378","1409225850.65083","1465576330.74487","1682525275.9778","1952877712.94236","2059867141.9313","2499651149.58381","2252485419.29885","2400119302.43166","2671037678.11872","2744417862.83892","2749009387.80651","",
"Turkmenistan","TKM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","934579439.252337","1114827201.78372","1074113856.06874","956429330.499469","978742043.089199","390065790.082324","1900555232.73463","1148391486.08586","1466875180.70833","1551289134.43831","1103341051.43307","1057170191.75016","1069670473.65858","1192674597.41492","1483627450.98039","1798106322.1225","2324411350.37231","2589810097.26725","3003629764.06534","3678039260.96998","4775609756.09756","11668095052.5906","12312631578.9474","13353684210.5263","19255789473.6842","23412280701.7544","24862105263.1579","26405964912.2807","19436857142.8571","18602857142.8571","17842000000","18306285714.2857","19006285714.2857","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","37786771362.5765","41781983526.9067","41136450963.8356","45081226578.8116","51081638122.5644","54760934832.3531","61930818197.9395","69301150814.9466","93434852821.5001","130803337482.149","133006879118.572","148170428211.316","164765607056.417","181949385593.775","220883839817.458","263211195797.825","296064671252.061","283245142229.913","247675390659.015","251076865775.024","242639200602.577","245881966223.307","258973109415.313","295821295042.211","320885152457.711","339532576129.203","348746947892.964","382212104045.713","474431605818.82","543264835622.787","506280289584.25","544903975819.024","607117839682.825","598271861864.903","555384411766.313","634655540350.762","612235074612.343","555475831299.487","560197697370.168","674271104003.5","822308245189.202","984333433142.243","1133984134550.59","1329453190630.33","1144090242517.17","1489840927516.41","1686413183881.14","1681356037163.89","1663545253935.01","1649255548731.84","1473818209084.84","1386232895493.48","1551750175200.31","1570910393709.62","1539528689263.74","1257730466437.67","1567757010701.02",
"Timor-Leste","TLS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59024800","62922700","55967100","49916500","24280800","24526900","22915000","28876300","49954200","72926300","80542000","135305500","148340900","280489800","245631300","292007400","315338400","250023500","256677200","617602300","483183000","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78742485000.8774","90827891606.8413","114079113322.83","139385623954.934","150907898346.467","141175315009.919","174275259477.19","208173687193.27","196372369358.537","200271475285.402","217689143343.356","273220678259.612","345977240985.825","416172083284.599","503104886048.563","635322640040.992","522506864600.872","633035221503.638","693102051464.439","744734945306.661","664441801745.758","607460668272.259","458611851182.637","464151686772.77","492056881785.399","490213684953.478","474074358651.854","398105464263.396","",
"Tonga","TON","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","2851551.25016363","2772088.47610901","3365380.35041029","4965548.81538285","5873351.21842164","6677636.07378729","6969662.14663296","6613246.77959225","8180180.18018018","9008336.98990786","7545918.01103429","8407085.56149733","8843999.43985436","11530376.8264548","13504966.2296385","13296805.0625096","13208391.1769243","14976616.4353055","13923410.4046243","34787910.9225875","39089936.2656385","41978244.9874178","35921487.9303522","31405630.0268097","34083022.6827573","37089866.3900921","33358011.4449213","32327323.6076704","34520154.8622182","38181844.8452852","43612185.9361296","44781123.998208","46871323.7129875","53425610.2693603","52391954.739416","66170770.9056975","79469406.6917745","88970676.7360906","71523589.8027454","70843072.3390167","67702537.1828521","66986742.4242424","75269667.4960416","75240131.2790592","77424182.4023945","72118090.1259686","",
"South Asia (IDA & IBRD)","TSA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","8955496383.85505","9792406875.92492","10847927306.7707","12247602251.2354","13800333638.8189","15166689036.3081","12227821831.911","12530131886.4905","13651526739.9661","15667009321.0842","17145262066.0535","18801262790.6985","19111640649.5829","21492296454.5339","27295907956.9853","28742100164.0137","30660150413.1028","35962646763.5273","41544781459.1334","47910541014.0243","57924764483.6915","62090375437.2835","64338019142.5213","68905382972.0945","69458360175.5083","75198430713.776","80428197027.5765","89387199947.7574","95936449104.8447","98892594127.5083","106824393886.572","92022542982.8878","99020938157.1974","98167182277.9077","114747630385.315","130225292478.456","139284199268.215","145910347089.253","146485849816.497","153463835239.431","161017047444.054","161455481762.222","175991293695.334","204812072713.193","252039281384.052","293190420757.856","347675728903.34","440593327750.018","450421239320.763","493700565519.496","600202732435.185","652112504922.917","647745680508.407","643480590847.684","689367550674.807","709900046503.847","779514487427.434","886408273238.636","914385149401.249","906145516652.256","862628677806.862","1057240054138.32",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","137847005766.447","115589480486.782","101415639256.504","83683065050.7515","77502978635.6715","76736967518.2076","87377105619.103","90642878744.3389","93410910857.6064","111071428760.233","111879796146.735","108061982567.587","96060873251.5375","94537037945.9064","110567048457.508","115463459681.495","116216635711.046","104776044512.353","106652727895.535","121471845432.092","111098541869.679","117502058211.91","150026473905.433","193253906891.613","233259982445.377","269489714556.742","314359348834.239","372353785362.561","312632994182.077","393035137333.11","472312822121.865","484376067127.85","503335529484.29","503555060227.3","401286107744.212","361083748756.181","415323607198.633","459043570045.268","479098683443.47","451359377175.266","523467551404.456",
"Trinidad and Tobago","TTO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","285772618.561512","315516943.789195","331050000","325950000","333050000","365486860.094182","444698901.78525","598764801.959984","1184443795.05163","1416075214.30547","1458617292.0601","1804208333.33333","1975833333.33333","2652625000","3731333333.33333","3883916666.66667","3809333333.33333","3597041666.66667","3751250000","3404897959.18367","1994416666.66667","2105222222.22222","1972475154.79473","2036023529.41176","2406517647.05882","2376211764.70588","2322564705.88235","1933097867.72813","2305625411.39935","2395810215.54188","2600056618.54091","2452580897.99575","2327262912.21441","2766213148.32749","3876250039.6838","3989459667.58647","3865412005.69718","5821909103.90621","7220257183.67995","9532954473.29989","11172142834.5109","12909689959.2301","17831756531.1412","10187293507.6432","11924068700.4941","14509790460.7367","13034775985.9019","13181878372.3651","13174009194.6467","9896346024.29321","8542811249.53031","8941656308.82889","9948952737.96734","9448030689.96165","7301744345.64977","",
"Tunisia","TUN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","190476190.47619","200571428.571429","219238095.238095","246095238.095238","276952380.952381","296190476.190476","345572767.259514","448752881.995389","582305502.8463","960824742.268041","1122296793.43773","1134328358.20896","1315617715.61772","1573762614.12782","2076998769.9877","2720424796.24599","2698460915.35034","2525478246.14864","2713906894.51974","2765576725.02575","2753505092.86998","2748992443.32494","2857728973.09038","3089531359.29121","3145686295.16486","3661136363.63636","3788695652.17391","4410221619.17684","4103516987.14755","4567516805.06129","5300200909.3793","5580131497.84261","5497965457.99801","5619917449.72337","5975889394.70578","5756255927.62822","5833530270.38299","6150313005.55673","7017384555.68491","7976555600.16058","8530907969.78572","9345379413.97445","11249414702.669","14108513919.3247","12185292157.2984","13641679474.6402","14700596675.6642","14250848325.7571","14185572721.1177","13637980797.5496","11397634584.0131","10649813780.2607","9960775398.85922","10110733310.6653","9738242911.66848","9198051486.27507","10705671855.4303",
"Turkiye","TUR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","2422997946.61191","1377777777.77778","1522222222.22222","1755555555.55556","2000000000","2311111111.11111","2766666666.66667","3200000000","3755555555.55556","4300000000","3747826086.95652","3697986577.18121","4830985915.49296","6077464788.73239","8043165467.6259","10097222222.2222","12223602484.4721","13722222222.2222","14917695473.251","22906752411.5756","16169736842.1053","18963486454.6525","17932612747.8422","16424417959.9658","15371441038.5077","17727205675.2806","23466516434.1522","27366800051.3317","29818399128.2033","35330210022.2465","46801666768.8911","47320047619.0476","49406072463.7681","53731990909.0909","41926831081.0811","54269624454.1485","55564270270.2703","58430831468.0711","85647622171.0779","72521488777.4594","73506094529.7505","51453852480.4178","59082397890.1274","77999063695.1163","102656332865.661","127778462935.397","145023575848.792","179695556143.987","201458764733","155980244709.677","190286667354.272","225103096477.612","234662527227.171","265114265258.956","264002129312.314","240576920992.647","244235524187.941","250240397001.179","228906722102.56","207266801438.19","201722473038.516","253272329169.359",
