"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Senegal","SEN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","233727367.263865","250773880.969632","244716422.815195","261388704.12756","282107107.051789","302344788.572963","318473612.507245","291551427.657378","333405671.604231","287295955.99487","307734005.671427","276614086.760254","393354860.586698","414860485.344288","493122084.238488","842872529.558417","853950119.836535","793163986.56462","682299985.021442","965090579.14194","835252778.07228","846359698.121123","850917920.228553","607773665.795427","642255235.976471","814482020.108489","1187405362.83095","1467621294.64431","1237925427.44928","1348030908.34941","1364826442.052","1356464079.04238","1332013519.49701","1412101086.08976","893136339.80404","1231749392.76576","1202858596.4996","1099029763.42429","1160075254.28349","1145571862.82492","988522195.328692","1057679815.07861","937511325.573738","1358371472.78122","1431089389.72727","1671214799.99181","1566953956.12313","1713719536.67283","2475282822.86996","2600733453.4144","2570585787.26554","2306426303.01713","2489775362.67793","2596564640.06045","2646648464.74169","2538694684.15459","2744474571.28316","3145712432.14795","3464817943.76236","3486323008.10191","3971774852.06381","4233226187.29675",
"Singapore","SGP","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","26100875.4736705","26852214.8177185","29661570.6258983","29824905.2659088","29792238.3379067","29922906.0499151","35868286.9462956","37697634.9144126","43479681.1707827","46681040.1149876","49261727.4271528","58506468.0517444","60215688.2027076","84515555.5555556","104989012.777733","121424760.966802","129296166.659638","131819653.553505","125194720.013118","144019349.164468","179573254.851467","207407061.460863","216074217.825531","209579439.252336","211310932.32371","176456799.962496","133266669.696832","115183246.073298","105792972.459639","108427747.962632","116905091.524381","113690303.907381","102885205.647637","104715930.18938","127602461.69962","127204741.075208","144468085.106383","133081896.551724","95482791.5869981","95988200.5899705","88515081.2064965","73952112.5188369","65732156.8189434","59694638.9622317","64016092.7700864","70355683.7298726","72628862.7352256","77566186.7162099","80217683.2284967","78996218.6318323","86688668.8668867","96676737.1601208","98183564.0553733","105730040.757612","108752268.960619","100450974.687227","100760043.431053","105583315.229198","113582443.653618","121243219.469286","114517648.764224","133308522.515817",
"Solomon Islands","SLB","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82648440.9509533","142283041.108001","173993374.543219","182012109.044138","208634623.564441","219589535.805514","220866980.708838","224461244.585542","167912617.327021","163969326.801844","144451649.668887","97877131.4892005","104003215.386439","129871168.014495","138161850.174356","139855774.977091","159997371.70642","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","129540914.551056","111579955.368018","116269953.492019","119371947.523291","106980042.792017","109380043.752017","112920045.168018","119449653.024333","138114992.594739","169475538.438547","209010112.676089","242306050.074003","229727543.941627","251679023.113825","307151589.242054","333027427.457733","334349399.885692","326977827.624881","435151172.647641","363862029.459034","419530269.527281","366685590.891245","170240293.313448","297799353.993072","456993593.528941","396594539.648571","286029664.864328","286604578.657715","244032839.407289","309850220.264317","341012442.474859","347907838.983051","425763006.408168","487987773.815588","399405218.726017","400737168.82829","349820754.266048","492197367.268333","579221873.797046","642414080.412283","702338285.825343","815203122.764062","948099973.355024","1126218346.71061","1344266494.81218","1356046715.40177","1364876219.64072","1606438272.67326","1923442766.72467","2360943478.04942","2597477049.3311","2474361442.9472","2139051642.39958","2254350171.97395","2407538287.48755","2370712745.32875","2417145080.8831","",
"El Salvador","SLV","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","363160000","359600000","375880000","377640100","380400000","458160000","464920000","480960000","574440000","621200000","665720100","915800100","1265080100","1158480000","1347439900","1356599900","1182040200","1107915200","1093298000","1059769000","1022747900","1034526300","821436800","878835500","800553800","771465656.08","829470500","753709100","850318800","956988100","1028600500","1040148000","1115653900","1035504100","895257900","845307500","821270700","737433800","726877400","786147000","907110000","967380000","1189650000","1275290000","1173780000","1287980000","1486840000","1393170000","1234420000","1325530000","1296080000","1386690000","1347130000","1335590000","1309280000","1259650000","1413030000",
"San Marino","SMR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284699.877954066","200022.138587558","313036.601897876","271610.769957487","246956.07686274","217816.797976651","",
"Somalia","SOM","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","116298011.720795","122976004.569598","132188000.8848","138404016.318393","148077990.048804","154615072.309566","159235053.549679","162077023.057862","156631060.213639","164657152","170028580.571429","167115558.174116","227675821.263306","273230921.276765","178856240.190627","346497077.680699","411818883.55838","278840653.913043","310635491.712707","301509106.56168","388485448.038637","438839583.005707","487587478.168321","446470431.083571","513445811.631966","557614351.203852","545551420.449109","619705630.399519","692619683.502176","663737925.902062","575395413.513214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2763135593.22034","3873147113.59404","4316103715.98194","3217470191.80923","3570998585.08768","1173709232.3548","1899074479.51615","1672224266.78965","1817802776.39818","2230028742.03085","1865679964.26526","2214485492.76351","2641648489.82525","3885723258.58928","3252400836.92657","2761113305.34717","3667342575.14311","2786802359.35221","3588053626.80824","3325360583.58492","2662442538.18993","2771637494.95632","2656996313.06556","3212026741.1762","3067371277.42053","3383024777.22213","4118421383.5782",
"Sub-Saharan Africa (excluding high income)","SSA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","61011411557.1903","57643415642.5173","49927309826.7121","48355657798.7568","49282910950.1318","51019797536.2647","58615528064.8939","64337010161.1775","63441750825.3325","73989907732.9221","80095365927.2068","59565613803.8786","54535493207.0679","51190130516.561","59751484462.4156","64212347195.1259","68529212933.1903","68135402902.7313","65315446827.3647","65458843228.6736","66880542096.6772","87297926310.4032","96341910528.1012","104506685279.601","125271547376.24","148524212501.417","177841103515.089","219242258771.016","213752728363.337","230878936030.861","243510861059.76","264690854715.897","279332723824.254","295704749131.773","281944474045.846","266075603884.534","279294876446.379","275010818014.166","295889826255.167","315334067770.178","329570691996.903",
"South Sudan","SSD","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","611957920.910439","638477097.584206","773003557.638075","697205419.872867","736903491.525424","1775539423.72881","1060640677.9661","1242375561.84451","360975768.321513","295209613.130129","316253408.201596","476784614.223855","469775072.436734","",
"Sub-Saharan Africa","SSF","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","61022205316.7659","57651260840.9115","49937862073.8767","48364401760.0872","49291544600.6157","51031632661.2415","58627761031.0274","64349199715.8232","63453590889.7759","74006602233.1692","80111938007.1149","59581663375.3583","54555362346.0585","51210503515.7705","59772901970.4833","64232101120.532","68549009561.1287","68151469027.2389","65334909290.6008","65476344519.4265","66898231483.5429","87318161895.5812","96360600825.8375","104535881916.939","125301625517.962","148554650951.889","177869589004.982","219267129337.92","213771844777.392","230900860677.845","243534534454.765","264712500400.714","279368178505.872","295737097252.559","281976629207.835","266108928713.741","279338175265.273","275053506279.675","295934473202.186","315363683653.622","329600049565.89",
"Small states","SST","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5266581283.87428","5712191808.48533","6465236629.34924","6600202093.52608","6373021430.8326","6262730837.64181","6169389446.51033","6071785481.24146","5849283332.18771","6060583620.35841","6991791071.45604","7760601857.35309","8309041733.06746","9426169434.03539","10432221889.0917","11211931635.6135","10535088782.1667","11564155969.3514","12647868471.7239","12789273282.2676","12883387744.1413","12929888546.8567","12438951215.2134","12511474453.6504","13670957892.0437","14054651393.0921","14098048185.6244","14140720578.0488","14682386470.8809",
"Sao Tome and Principe","STP","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7697028.98632678","9068087.5411243","10560004.7070906","11303141.6943538","11903873.8397424","12514628.1509567","14052072.8680338","17820036.4744951","20311750.007712","22147022.7199311","26158593.4595758","28834551.3601299","36168605.3077357","39420670.2198033","37757788.6871847","39378480.6376905","40862694.4542049","45823590.1851055","52529733.7747744","66169232.6152369","81770444.1542845",
"Suriname","SUR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","9500000","10000000","10200000","11050000","12150000","14200000","15700000","17250000","18950000","17950000","17800000","19600000","20900000","21450000","29050000","29050000","35800000","46050000","45850000","58000000","61500000","70000000","72000000","63500000","67000000","71500000","83000000","102000000","117000000","48800000","31400000","39500000","45133333.3333333","80941176.4705882","98828358.2089552","96728506.7873303","127346633.416459","108407500","93170000","74861627.9069767","90400757.5757576","75876605.5045871","73321702.1276596","82564013.8408304","77542062.911485","88223450.5985284","262419360.71728","297996357.01275","315482695.810565","381420765.027322","413783055.292489","386168910.648715","417575757.575758","436666666.666667","491818181.818182","533555770.187608","357223132.003982","392109726.618321","400938023.450586","345255271.217759","236361995.578083","",
"Slovak Republic","SVK","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","582654901.960784","642353612.1673","572835617.990257","634341648.954022","500855247.020851","500137118.906668","652577168.88819","721098305.353727","849431322.565488","957758759.398072","1016738995.54864","1307989940.04","1987506996.33373","2555490574.15","1864094626.84023","1425361508.48334","1875510764.09533","1795625786.96719","2194669903.79059","2783311437.69764","1948225860.52226","2012820292.96693","1994349316.07177","2270525578.6847","1755575598.91764","1848620416.21635","2037267818.62787",
"Slovenia","SVN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","860444803.881925","807223796.033994","779216686.67467","792693306.405078","679583388.266315","626049289.71158","582046396.841066","699811471.321696","667394423.232674","836152217.239661","878078597.189404","836661648.475724","984454119.431768","1019599757.95547","918266165.700781","912998531.150002","1105238917.96693","914557544.244141","954381638.626277","1008491515.38823","903790338.983984","886457823.402726","893905418.129413","1216269773.4651","1060177064.49412","1137282381.28872","1134911474.67828",
"Sweden","SWE","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","6829805655.38112","6317658490.34246","5743321713.94009","5203605274.48449","5401226335.25956","5595398714.53643","7111587399.6294","8201487918.7433","8863194281.23776","9168216041.81855","10057879806.7176","8859573212.0711","8726857206.63484","6157848755.04278","6642820114.04873","7722793097.16401","7450939457.20251","6623400437.4648","6259324016.6543","5838255228.50504","5106524633.82157","4714447531.73074","5069271138.22391","6214090498.74479","7039012641.34768","4917504114.75827","5763465343.8508","7754039178.55241","8114882189.61934","6271655909.48287","8177981597.70304","9590141591.93004","8547729101.24811","8606270163.38982","8399476153.23902","7321774200.63943","7212690972.40809","7809812476.96453","7736308100.97036","7432269496.64138","7527760446.04526","8451400472.89017",
"Eswatini","SWZ","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","11059778.8044239","13019739.6052079","15959680.8063839","20999580.0083998","23939521.2095758","23239535.2092958","27439451.2109758","20579588.4082318","18479630.4073918","30659386.8122638","33739325.2134957","45721476.5100671","52686353.5839729","66282420.7492795","73289183.2229581","71670047.3292765","70147194.1122355","79346826.1269549","106945722.171113","117605131.860299","105783127.88906","110072926.162261","88229876.5886904","77371869.6705861","87914322.5106758","61022120.518688","85207877.4617068","82809430.2554027","95579502.9689905","90936820.8334922","98890735.5157887","113671096.94709","99179523.141655","120384368.210056","162098681.987158","171248600.810565","192077780.103738","186614583.333333","173843677.079753","172105736.967019","214064079.656474","186627731.12172","179064948.248219","272180126.112073","267575391.665119","348696303.052223","368112116.960792","373101484.656655","329391359.608774","331202390.927222","450811779.489701","468546997.011472","498589366.626066","465077627.36792","408427902.733882","380088653.177785","341910344.26497","371071766.17102","397931341.075797","384002290.372134","333276345.907482","441284384.054576",
"Sint Maarten (Dutch part)","SXM","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1117318.43575419","1173184.3575419","782122.905027933","1117318.43575419","1005586.59217877","949720.670391061","949720.670391061","","","","",
"Seychelles","SYC","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","4741549.15556817","5913611.55589179","7191692.15821991","9285212.35332526","10075172.6797104","12114158.1273118","9461977.22397491","11362894.7569354","9760773.68466783","9713591.55263147","12498397.9006766","13196408.9339938","13429758.4623983","13089569.3784781","17725645.9742547","17885164.3884824","16595404.0492786","19781916.4334652","20095731.6349539","21210021.2100212","19597979.8386285","19656606.2511191","16001216.2444651","19316799.2512868","17396478.7006896","17584293.6406317","20127737.2262774","18608698.8723684","29016436.3636364","29912690.9090909","30295958.1136656","28388473.5341959","24845694.2858351","19125283.8007627","21929154.5126127","23675966.7685831","21664720.0625529","35424654.3533577","32336935.9145004","32139282.7434434","33298003.9967615","43237605.9462393","42627778.5032832","44586963.1054816","29682368.4213647","29609014.6092655",
"Syrian Arab Republic","SYR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","398952879.581152","458115183.246073","640837696.335079","487804878.048781","919388323.768824","1058378378.37838","1327651841.7307","1367643312.10191","1817579617.83439","1828025477.70701","2726624203.82166","3210700636.94268","3489426751.59236","3928407643.3121","3710828025.47771","4375031847.13376","5972993630.57325","8245095541.40127","5063697104.67706","4400979955.45657","6761425389.75501","8514476614.69933","10499153674.833","10692561247.216","12552694877.5056","14345122494.4321","17058975501.1136","17119109131.4031","20693363028.9532","17765256124.7216","19933095768.3742","21951358574.6102","22644187082.4053","23593763919.8218","25318930957.6837","27234120267.2606","33000534521.1581","35031714922.049","40905835189.3096","51188864142.539","49086948775.0557","15199568832.5432","10337814399.311","5661780948.20386","5929638001.38365","5901406317.0769","4263101630.45641","6665274303.82638","8359911412.30005","","","",
"Turks and Caicos Islands","TCA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4806540","3966830","5244940","6232120","6644470","7020480","6949980","4907150","4928070","4198360","4686400","3294000","4176860","4986000","4664000","4552000","4766000","4351000","4315000","3982000","4067945",
"Chad","TCD","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","124556821.078398","129374710.766244","137595945.311087","141371779.071232","143527374.858611","149440779.772011","158215073.50934","179501005.145335","179439535.279879","181052806.248349","174106502.9764","186775094.792494","221375987.872024","236078989.926559","239479490.219993","319551816.019252","309842163.85986","332041836.420843","402038366.331507","414445054.741323","472414358.342955","353155465.808075","333517556.648733","323681846.559336","299366249.427734","382705376.296476","338230586.309045","369732575.00732","521733258.354357","432486221.269378","484875098.590581","666529466.312238","645933656.803875","459049581.406584","439115272.799384","506920666.278806","603524763.641027","592305994.45508","680556147.129308","584231833.699286","565192968.679598","689391830.831801","756924152.661359","885545954.853393","1012709116.35422","3578266368.06545","4143129662.86491","4729312041.96445","5673977203.81166","4324777815.29573","5541612430.45848","6231759943.69002","6789659632.05233","6482621771.71231","7060661179.08535","5518513923.35436","4657681362.44409","4861500780.06505","5068441335.03407","4819541193.11636","5018324898.97253","6359837967.49215",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","22383806537.4516","27939852656.9264","27650702406.0972","30241385061.6638","33553496930.7496","38840039362.1452","42264433428.1572","42971961011.6261","44262905452.7755","45637351654.8738","47836122116.8466","49737450568.3441","54792125310.6046","69197158249.8357","76105104064.1885","81644014456.0005","80468080105.8058","83537079166.0026","74903303263.8069","95533318972.6207","100482772252.356","106991244337.443","113757762767.111","124315502184.304","132385731327.987","135277375605.315","127385207824.166","119937539570.708","133789220573.324","144720577345.001","155617546902.494","153879541854.067","160347669466.91","155848635432.125","190043694769.508","236521709976.769","266646838637.141","263281346258.378","240220800061.509","250704095795.787","248516223613.637","255691744496.375","274525194873.987","293417753436.951","349486641834.19","368143229409.058","414723268313.043","516499783771.244","656656264728.597","685491696093.401","809643674113.542","981518376023.281","1072532326640.14","1154330464240.89","1197252675594.41","1202542434620.38","1186859248555.57","1215271395926.19","1280307094015.08","1333886255837.12","1457473731116.88","1643375869925.55",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195599230230.156","172085140065.649","114775424659.499","113463442073.849","85977560148.4698","95588675531.0608","98035362500.8248","94119796754.882","87038773974.2221","74264669406.3313","73083273658.3446","70094103121.0786","77447110084.4297","92395532741.3309","115722435545.327","129967902479.379","139595199999.253","167423020469.53","203093768083.416","172545846244.124","201321858987.598","233952741177.408","228596194865.969","240362943570.591","236902561689.261","203841230403.818","191672440002.04","197715147264.515","191411576743.52","200973777094.128","203904814698.66","226918794414.975",
"Togo","TGO","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","66477671.0464442","69721904.6228881","70608242.2262574","74280719.1681863","81215432.4091366","83652678.9871416","94839431.1425017","102438653.679722","107850590.976823","115017387.250222","85744337.8891192","90791390.4338558","103163300.36869","130109487.135312","137928345.395831","164245829.345784","200041433.26756","275562037.482136","198532367.201567","226117197.313296","312382260.284476","271223675.2088","221541736.114006","263996253.667344","240298412.863334","256642545.01261","368749134.219198","418251879.138847","462944668.122889","435967204.928524","549661293.343833","525941645.879629","596992342.792637","544510493.617448","343160712.79656","494460299.78259","598446629.318912","632443148.809926","554995524.210622","582316080.973781","455946460.895963","502985671.036378","565845289.378954","600455238.288704","703126400.524901","833883315.656991","791152383.80355","775877887.620533","1292979186.7713","1045191444.31965","985603189.042396","1156900051.90466","1647082488.2584","1621262288.5299","1175079335.5359","1019044447.1921","1252045205.10775","1319936547.70538","1453768562.76887","1426404010.16537","1422262945.93684","1621933645.87389",
"Thailand","THA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","1006137311.27666","1087347528.77712","1125119707.85441","1170652923.66779","1191403817.30769","1401091346.15385","1763274043.26923","1648899052.88462","1744211495.19231","1920538389.42308","1836538485.57692","1764423091.34615","2072115399.03846","3001229684.35847","3700595511.18767","3999155819.87605","4534291537.78658","4901927015.06365","5881166836.31571","6567444906.43472","7518900080.0922","7442118366.29943","6786840183.30355","8032660592.78003","7345448975.01629","6149954523.19497","6750738913.03439","7950961672.13523","9976555912.69041","10892031184.3436","10667565374.9194","12426518666.1337","13705733544.3561","10344436720.9593","12655188866.7992","15372583804.2641","16589234769.7759","13613726434.1943","11662233978.2492","11264673914.4807","10743147901.615","10320580483.8416","11673669288.4793","14377359309.2376","16063934524.0463","17406620073.0481","20849691146.1908","24579033669.1948","29349358964.7378","27571093572.2661","35891648282.9794","42984582689.7156","45735496137.7726","47591030397.7088","41096158227.5753","35605923901.4591","35045500390.9747","38363249046.8418","41563097721.4626","44211372215.5658","43460728517.2415","43250326014.5542",
"Tajikistan","TJK","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","877256317.689531","488000000","636666666.666667","344976744.186047","298263157.894737","451689594.356261","376090693.739425","295012093.188689","331398016.997167","275874293.100662","216201897.606319","257313885.844364","271480771.31797","376298425.556935","399091062.110756","490021176.923571","607112539.413049","722875816.993464","1025417553.26901","923793661.138871","1105115323.13314","1554726476.07479","1780547523.05971","1801288778.80861","2166396629.94167","1785854521.26365","1458401929.62977","1528638431.75784","1535295917.4753","1732130865.44111","1949214776.34932","",
"Turkmenistan","TKM","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","654205607.476636","780379041.248606","859291084.854995","1062699256.11052","1033116601.0386","348058704.996535","577464194.25326","837062847.914245","402410346.745057","300491098.83364","495804318.478701","655564678.610831","608761514.709512","654675247.634449","816470588.235294","934017161.455765","1142885892.53371","1255210745.71561","1501814882.03267","1767369515.01155","2387804878.04878","2066225165.56291","2125614035.08772","2561052631.57895","2597192982.45614","2989473684.21053","3321754385.96491","3610526315.78947","3331714285.71429","3807714285.71429","4216571428.57143","4501142857.14286","4881142857.14286","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","16984352961.3122","16382529499.9655","16652853123.8981","16963676191.3023","18053045723.8991","20076367410.774","22710269202.7172","25087506295.8363","33605063452.1515","41999040463.096","42158186377.4504","48458826603.2391","59280832171.3527","57815979613.6579","65160622314.932","69818911406.3163","78349454896.2962","70735447963.5905","67999574307.6939","69429124676.1782","66045577302.8798","67944567617.4767","67658084542.7354","77630164818.3664","79258421663.6501","86551887510.1406","90033734788.9219","93985685994.6557","100169432446.904","126096491013.503","116443631280.634","121912778991.318","128728564811.75","128491490829.819","106486213988.161","108838942303.165","103177516278.497","99890229495.5102","109310309740.96","119420712497.538","132913278399.116","149156064196.301","180798693117.526","215940996269.124","203067523745.604","248307413515.498","286855312535.208","275430843701.095","291362212016.532","297697302080.423","286353838542.041","307875867835.442","325899683799.281","306384105922.759","300249283302.082","306115967966.051","374215610396.95",
"Timor-Leste","TLS","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104328300","102906800","115842100","121988800","135706700","133653300","146140600","162831500","195574400","181468800","225749400","231041100","299313600","297520600","304655600","283447100","279832900","271269500","276259400","286149200","293607800","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36876795038.0406","43573816724.8715","53268481811.5467","61278690111.3701","58831669574.97","67580687867.7858","63288790005.6909","62594247584.8215","66158322004.5906","65172984809.0029","69565170142.9772","75028025697.2966","80273943661.8569","95562751795.6886","109074200806.556","123159492120.207","145094153743.193","152329146777.964","125481700929.487","136340104540.015","139569437478.088","142974016617.644","136338628014.161","138297016242.94","132187334313.193","127125185066.025","139439077830.46","138583417122.872","",
"Tonga","TON","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","13785312.2136405","12005743.6148112","12980150.8094921","14840677.5781161","16183657.5005589","17790252.7897973","21049184.0956102","20318490.7191399","18918918.9189189","20886353.6638877","19135414.4842517","22459893.0481283","26746954.2080941","33752029.3941724","32367898.291617","33970520.1419972","40525991.0535246","44938014.9951748","47239161.849711","42211255.8703227","43245259.2650877","45107395.0807695","43457222.0023744","40716353.8873995","44592342.2000379","40226160.697944","33121653.382383","33091613.909533","38756547.483489","46707728.4059246","46501109.2194191","46090547.0655583","49875767.7135867","50781513.047138","48463873.0402263","60308569.6510965","70674144.424431","78346923.1223081","77095397.3930096","71943662.748993","73716844.2180022","69883748.1962482","77368559.1495137","83503783.3895524","100532593.864167","86316609.670577","",
"South Asia (IDA & IBRD)","TSA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","20566469009.0831","21722625138.565","22165365860.1449","25236788746.4181","29457071984.5458","30102508028.8614","25646599500.1421","29587129423.48","30761823352.9666","33464905546.6341","35085819948.3774","35581373508.5031","36270597981.8537","44211757359.0844","51288337494.5777","53803546109.7261","46967738697.5153","55418620708.1332","61929244075.2253","66715989988.8555","79583619799.4888","82166059380.5855","83125038713.362","88419737799.5151","85191722669.7986","88520880878.8768","90637263099.703","98357159740.4073","107454002650.708","105649154750.84","112742884998.972","100398049316.503","103878090792.694","101420696356.548","113591842847.345","118897317558.883","131023455654.366","134246912629.827","135769283015.808","139812689136.763","141491733128.839","143052907914.935","136567808521.63","158560149228.205","170635648194.929","192831948100.451","209066928425.043","261444354432.503","267819907791.379","293747458636.817","360804365789.148","405758470769.464","399527570454.853","413803663157.471","444578811132.06","451045106105.078","498858346173.974","570894609396.758","569639828764.77","601356703940.531","617325012817.261","682172400641.961",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","61022205316.766","57651260840.9115","49937862073.8767","48364401760.0872","49291544600.6157","51031632661.2415","58627761031.0274","64349199715.8232","63453590889.7759","74006602233.1693","80111938007.1149","59581663375.3583","54555362346.0585","51210503515.7705","59772901970.4833","64232101120.532","68549009561.1287","68151469027.2389","65334909290.6009","65476344519.4265","66898231483.5429","87318161895.5813","96360600825.8375","104535881916.939","125301625517.962","148554650951.89","177869589004.982","219267129337.92","213771844777.392","230900860677.845","243534534454.765","264712500400.714","279368178505.872","295737097252.559","281976629207.835","266108928713.741","279338175265.273","275053506279.675","295934473202.186","315363683653.622","329600049565.89",
"Trinidad and Tobago","TTO","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","48532928.8922592","49306714.2281802","51350000","52750000","54650000","59344776.9507317","77031176.80737","74673336.0555329","93561270.2123515","123006728.730759","121849084.489695","128750000","130083333.333333","154666666.666667","161375000","181583333.333333","194458333.333333","165500000","102916666.666667","179591836.734694","132472222.222222","132805555.555556","122144752.588584","105929411.764706","128776470.588235","131482352.941176","137929411.764706","117433798.65822","109942783.844453","123255657.554054","120081264.258713","124350176.751923","124382769.953797","131816666.40207","110670180.005714","113521144.837323","125978203.466321","107162713.856809","101127163.041753","77354117.7217601","104131681.505656","80433614.6139503","101874672.051645","114102341.168846","115253705.591718","116112523.988579","164622520.257075","197191937.572971","203607595.172773","263129196.866004","251701147.823758","277506335.314094","246112717.756812","238490354.399251","238212503.993388","",
"Tunisia","TUN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","206095238.095238","185904761.904762","176952380.952381","213523809.52381","205333333.333333","245142857.142857","326639892.904953","479983232.026829","539136622.390892","664146620.847652","799900571.712652","800373134.328358","808158508.158508","900528592.023066","973431734.317343","1235613731.78563","1151883353.58445","1069917047.57068","1033588685.91632","1173146240.98867","1330017974.83523","1173425692.69521","1596717750.69386","1194450920.9606","1304750869.06141","1932159090.90909","2186195652.17391","2498530076.88829","2148849257.74634","1963127718.4658","2049487152.3739","2686048900.76022","2330771317.47898","2311319926.23167","2433485078.40162","2148683154.59254","2079029679.57184","1920447351.76198","2550795498.64183","3087916499.39783","2959380299.05966","3190458302.02855","3362962384.89152","3520980439.89936","3674813004.51751","3163336593.54478","3646185537.71843","3926947948.01204","3879793192.5894","4309065205.86676","4214518760.19576","3781983240.22346","3788873274.36555","4221013260.79565","4027876226.82661","4330749537.76134","4283986401.8608",
